instance_id_x,instance_number,method,B,S,P,init_time,phase2_time,repair_time,ls_time,total_time,phase2_obj,split_resolved_obj,post_repair_obj,post_ls_obj,num_split_bus,prop_split_bus,activity_violations_initial,risk_violations_initial,remaining_violations,ls_iterations,total_ls_improvement,successful_moves_simple,successful_moves_interchange,successful_moves_deactivate,status,error_message,instance_id_y,gurobi_best_value,gurobi_best_bound,gurobi_gap,gurobi_time,post_repair_gap,post_ls_gap,post_repair_beats_gurobi,post_ls_beats_gurobi
inst_3_first_instance_set_large_3000_600_80,3,relaxed,3000,600,80,498.5899999141693,16.76699995994568,0.0559999942779541,290.12599992752075,805.5699999332428,2179596.496642057,2179520.0,2205184.0,1526249.0,227,0.0756666666666666,9,8,0,8,678935.0,7,7,5,success,,3,1310638,1274080.286,0.027893068,7200,0.7308045844765546,0.19792215354943488,False,False
inst_4_first_instance_set_large_3000_600_40,4,multi_p_median,3000,600,40,491.8929998874664,15.677000045776367,0.0090000629425048,15.163000106811523,522.789999961853,1884170.1672487864,1885094.0,1885094.0,1849478.0,106,0.0353333333333333,0,0,0,3,35616.0,2,1,0,success,,4,1874595,1782466.591,0.049145767,7200,0.0575760631465322,0.03759476297527979,False,True
inst_4_first_instance_set_large_3000_600_40,4,multi_p_median_benders,3000,600,40,480.1960000991821,13.16700005531311,0.0130000114440917,36.1100001335144,529.5090000629425,1862216.0348726264,1861143.0,1861143.0,1824161.0,105,0.035,0,0,0,3,36982.0,2,2,1,success,,4,1874595,1782466.591,0.049145767,7200,0.04413906515681784,0.023391411211027845,True,True
inst_4_first_instance_set_large_3000_600_40,4,multi_pdp,3000,600,40,480.670000076294,14.809000015258787,0.0089998245239257,109.16400003433228,604.6870000362396,2394287.2822859767,2398364.0,2398314.0,2038411.0,108,0.036,0,1,0,6,359903.0,5,5,2,success,,4,1874595,1782466.591,0.049145767,7200,0.3455029183208966,0.14359001750288625,False,False
inst_4_first_instance_set_large_3000_600_40,4,pdisp,3000,600,40,0.0039999485015869,15.456000089645386,0.0239999294281005,190.1340000629425,205.65899991989136,3368362.7581699667,3363706.0,3366836.0,2064114.0,116,0.0386666666666666,0,3,0,5,1302722.0,4,3,3,success,,4,1874595,1782466.591,0.049145767,7200,0.8888634530373647,0.15800992311558001,False,False
inst_4_first_instance_set_large_3000_600_40,4,relaxed,3000,600,40,0.0,0.0,0.0,0.0,502.3159999847412,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,error,Result index of attribute MathOptInterface.VariablePrimal(1) out of bounds. There are currently 0 solution(s) in the model.,4,1874595,1782466.591,0.049145767,7200,1.0,1.0,False,False
inst_4_first_instance_set_large_3000_600_60,4,multi_p_median,3000,600,60,395.6029999256134,15.559000015258787,0.0140001773834228,22.915000200271606,434.13100004196167,1524347.6929369082,1524901.0,1524901.0,1488737.0,161,0.0536666666666666,0,0,0,2,36164.0,1,1,0,success,,4,1514393,1452269.237,0.04102222,7200,0.05001260176111548,0.025110883072434066,False,True
inst_4_first_instance_set_large_3000_600_60,4,multi_p_median_benders,3000,600,60,266.7109999656677,13.03600001335144,0.0209999084472656,22.87299990653992,302.68099999427795,1524347.6929369082,1524901.0,1524901.0,1488737.0,161,0.0536666666666666,0,0,0,2,36164.0,1,1,0,success,,4,1514393,1452269.237,0.04102222,7200,0.05001260176111548,0.025110883072434066,False,True
inst_4_first_instance_set_large_3000_600_60,4,multi_pdp,3000,600,60,481.5179998874664,14.20900011062622,0.0290000438690185,119.90000009536745,615.6970000267029,1837060.4843323657,1836286.0,1845308.0,1594305.0,167,0.0556666666666666,2,1,0,6,251003.0,5,5,2,success,,4,1514393,1452269.237,0.04102222,7200,0.27063767033440234,0.09780263836849423,False,False
inst_4_first_instance_set_large_3000_600_60,4,pdisp,3000,600,60,0.0110001564025878,16.674999952316284,0.0339999198913574,198.4240000247956,215.1770000457764,2494295.8202094547,2490360.0,2499346.0,1681787.0,169,0.0563333333333333,4,5,0,6,817559.0,5,5,3,success,,4,1514393,1452269.237,0.04102222,7200,0.7209935570645156,0.15804078000999483,False,False
inst_4_first_instance_set_large_3000_600_60,4,relaxed,3000,600,60,0.0,0.0,0.0,0.0,498.3250000476837,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,error,Result index of attribute MathOptInterface.VariablePrimal(1) out of bounds. There are currently 0 solution(s) in the model.,4,1514393,1452269.237,0.04102222,7200,1.0,1.0,False,False
inst_4_first_instance_set_large_3000_600_80,4,multi_p_median,3000,600,80,452.614000082016,15.836999893188477,0.0399999618530273,45.3420000076294,513.9070000648499,1345230.91527114,1342511.0,1357841.0,1312620.0,218,0.0726666666666666,5,3,0,2,45221.0,1,1,0,success,,4,1339185,1260415.204,0.058819204,7200,0.07729658900560207,0.04141872918886187,False,True
inst_4_first_instance_set_large_3000_600_80,4,multi_p_median_benders,3000,600,80,372.8340001106262,14.00599980354309,0.0390000343322753,45.837000131607056,432.75999999046326,1345230.91527114,1342511.0,1357841.0,1312620.0,218,0.0726666666666666,5,3,0,2,45221.0,1,1,0,success,,4,1339185,1260415.204,0.058819204,7200,0.07729658900560207,0.04141872918886187,False,True
inst_4_first_instance_set_large_3000_600_80,4,multi_pdp,3000,600,80,480.9459998607636,15.021000146865845,0.0469999313354492,152.3510000705719,648.4119999408722,1610264.4500819442,1610383.0,1629304.0,1443785.0,230,0.0766666666666666,9,3,0,4,185519.0,3,3,3,success,,4,1339185,1260415.204,0.058819204,7200,0.2926724422470551,0.14548364334075434,False,False
inst_4_first_instance_set_large_3000_600_80,4,pdisp,3000,600,80,0.0160000324249267,13.075999975204468,0.0559999942779541,355.94400000572205,369.1460001468658,2274854.080285352,2272754.0,2299722.0,1521514.0,225,0.075,9,6,0,5,778208.0,4,4,2,success,,4,1339185,1260415.204,0.058819204,7200,0.8245749437976473,0.20715300416195243,False,False
inst_4_first_instance_set_large_3000_600_80,4,relaxed,3000,600,80,499.316999912262,16.555999994277954,0.0420000553131103,481.68299984931946,997.6269998550416,2574826.8666650574,2574829.0,2592813.0,1537732.0,243,0.081,6,9,0,11,1055081.0,10,10,7,success,,4,1339185,1260415.204,0.058819204,7200,1.0571102219106523,0.22002019264756514,False,False
inst_5_first_instance_set_large_3000_600_40,5,multi_p_median,3000,600,40,496.3220000267029,14.605999946594238,0.0130000114440917,39.74900007247925,550.7279999256134,1931675.3144920007,1931329.0,1931329.0,1874372.0,104,0.0346666666666666,0,0,0,4,56957.0,3,3,2,success,,5,0,1801723.378,1.0,7200,0.07193425116338806,0.040321740222210724,True,True
inst_5_first_instance_set_large_3000_600_40,5,multi_p_median_benders,3000,600,40,480.20099997520447,12.672000169754028,0.0119998455047607,25.51799988746643,518.4660000801086,1889858.9152543435,1891953.0,1891953.0,1848035.0,104,0.0346666666666666,0,0,0,3,43918.0,2,1,0,success,,5,0,1801723.378,1.0,7200,0.050079619935974415,0.02570406898500041,True,True
inst_5_first_instance_set_large_3000_600_40,5,multi_pdp,3000,600,40,481.0710000991821,14.558000087738035,0.0219998359680175,66.33699989318848,562.0329999923706,2279738.4838633607,2277486.0,2277486.0,1932929.0,104,0.0346666666666666,0,0,0,4,344557.0,3,3,2,success,,5,0,1801723.378,1.0,7200,0.2640597484660045,0.07282228981545688,True,True
