Alloc,B,BeatGurobi,BestBound,Diff%,Gap%,ID,Loc,P,S,TimeOptim,TotalTimeGRASP,ValueGRASP,ValueOptim,alpha_a,alpha_l,iters
queue,625,false,453366.406,0.07897642884786445,0.08137466440539218,7,pdisp,32,78,1800,3664,493527,454550,0.5,0.1,25
queue,625,false,453366.406,0.07923948888726837,0.08163703946782044,7,pdisp,32,78,1800,6827,493668,454550,0.5,0.1,50
queue,625,false,453366.406,0.08791932033886742,0.09029426967329228,7,pdisp,32,78,1800,9925,498366,454550,0.5,0.1,75
queue,625,false,453366.406,0.08914021890292044,0.09151198916306301,7,pdisp,32,78,1800,13842,499034,454550,0.5,0.1,100
queue,625,false,453366.406,0.0665979440718548,0.06902841172774349,7,pdisp,32,78,1800,3539,486982,454550,0.7,0.1,25
queue,625,false,453366.406,0.08783512602343875,0.09021029458982177,7,pdisp,32,78,1800,6968,498320,454550,0.7,0.1,50
queue,625,false,453366.406,0.08878050345102709,0.09115321036731434,7,pdisp,32,78,1800,9814,498837,454550,0.7,0.1,75
queue,625,false,453366.406,0.06204861541001197,0.06449092897527957,7,pdisp,32,78,1800,13113,484620,454550,0.7,0.1,100
queue,625,false,453366.406,0.04850918103340004,0.05098674967135832,7,pdisp,32,78,1800,3564,477724,454550,0.1,0.3,25
queue,625,false,453366.406,0.06201377625350287,0.06445618053577984,7,pdisp,32,78,1800,7241,484602,454550,0.1,0.3,50
queue,625,false,453366.406,0.0599731154999483,0.06242083341950157,7,pdisp,32,78,1800,11029,483550,454550,0.1,0.3,75
queue,625,false,453366.406,0.04357614779278711,0.046066561461094946,7,pdisp,32,78,1800,14807,475260,454550,0.1,0.3,100
queue,625,false,453366.406,0.0755824003742005,0.07798947357717373,7,pdisp,32,78,1800,3396,491715,454550,0.3,0.3,25
queue,625,false,453366.406,0.05994006613819532,0.06238787011434583,7,pdisp,32,78,1800,6341,483533,454550,0.3,0.3,50
queue,625,false,453366.406,0.05282350489685351,0.0552898395499062,7,pdisp,32,78,1800,10588,479900,454550,0.3,0.3,75
queue,625,false,453366.406,0.06096933663593375,0.06341446051443714,7,pdisp,32,78,1800,13754,484063,454550,0.3,0.3,100
queue,625,false,453366.406,0.07388542299119422,0.07629691492092724,7,pdisp,32,78,1800,4274,490814,454550,0.5,0.3,25
queue,625,false,453366.406,0.06091113622418306,0.0633564116496189,7,pdisp,32,78,1800,6864,484033,454550,0.5,0.3,50
queue,625,false,453366.406,0.0461571390799629,0.04864083215471326,7,pdisp,32,78,1800,10068,476546,454550,0.5,0.3,75
queue,625,false,453366.406,0.06229822031608111,0.06473988393993589,7,pdisp,32,78,1800,12699,484749,454550,0.5,0.3,100
queue,625,false,453366.406,0.08552839378509364,0.08790956880717331,7,pdisp,32,78,1800,3419,497063,454550,0.7,0.3,25
queue,625,false,453366.406,0.07287672350493596,0.07529084196785507,7,pdisp,32,78,1800,6542,490280,454550,0.7,0.3,50
queue,625,false,453366.406,0.06987546501111115,0.07229739839328171,7,pdisp,32,78,1800,10736,488698,454550,0.7,0.3,75
queue,625,false,453366.406,0.06368314155883213,0.06612119901290715,7,pdisp,32,78,1800,12439,485466,454550,0.7,0.3,100
queue,625,false,453366.406,0.05196416839602474,0.054432740658859315,7,pdisp,32,78,1800,3725,479465,454550,0.1,0.5,25
queue,625,false,453366.406,0.05920849744492991,0.0616582063387263,7,pdisp,32,78,1800,7509,483157,454550,0.1,0.5,50
queue,625,false,453366.406,0.048893427101358605,0.051369995208372966,7,pdisp,32,78,1800,10534,477917,454550,0.1,0.5,75
queue,625,false,453366.406,0.05643927520919004,0.05889619482748954,7,pdisp,32,78,1800,14347,481739,454550,0.1,0.5,100
queue,625,false,453366.406,0.06795109178185278,0.07037803600245235,7,pdisp,32,78,1800,4008,487689,454550,0.3,0.5,25
queue,625,false,453366.406,0.07369480735175143,0.07610679562188077,7,pdisp,32,78,1800,6970,490713,454550,0.3,0.5,50
queue,625,false,453366.406,0.06974602459939014,0.07216829502895848,7,pdisp,32,78,1800,11104,488630,454550,0.3,0.5,75
queue,625,false,453366.406,0.06954417797283245,0.0719669739869484,7,pdisp,32,78,1800,13563,488524,454550,0.3,0.5,100
queue,625,false,453366.406,0.06835608043435042,0.07078197011278924,7,pdisp,32,78,1800,3925,487901,454550,0.5,0.5,25
queue,625,false,453366.406,0.05888125816529983,0.06133181915116076,7,pdisp,32,78,1800,7363,482989,454550,0.5,0.5,50
queue,625,false,453366.406,0.06346128884044742,0.06589992397254767,7,pdisp,32,78,1800,9944,485351,454550,0.5,0.5,75
queue,625,false,453366.406,0.06439621600704765,0.06683241670028565,7,pdisp,32,78,1800,14423,485836,454550,0.5,0.5,100
queue,625,false,453366.406,0.07787591948683202,0.08027702063951243,7,pdisp,32,78,1800,3107,492938,454550,0.7,0.5,25
queue,625,false,453366.406,0.07043849208783748,0.07285895941463491,7,pdisp,32,78,1800,6869,488994,454550,0.7,0.5,50
queue,625,false,453366.406,0.055164429034960265,0.057624668200686326,7,pdisp,32,78,1800,9697,481089,454550,0.7,0.5,75
queue,625,false,453366.406,0.06306168890061507,0.06550136454331082,7,pdisp,32,78,1800,14032,485144,454550,0.7,0.5,100
queue,625,false,453366.406,0.07053733186653198,0.07295754182633123,7,pdisp,32,78,1800,4106,489046,454550,0.1,0.7,25
queue,625,false,453366.406,0.06960893077178144,0.07203155817732998,7,pdisp,32,78,1800,8495,488558,454550,0.1,0.7,50
queue,625,false,453366.406,0.060687967796196875,0.06313382432560885,7,pdisp,32,78,1800,11173,483918,454550,0.1,0.7,75
queue,625,false,453366.406,0.055507995611556234,0.05796734017088331,7,pdisp,32,78,1800,14577,481264,454550,0.1,0.7,100
queue,625,false,453366.406,0.06271006800532826,0.06515065922690846,7,pdisp,32,78,1800,4548,484962,454550,0.3,0.7,25
queue,625,false,453366.406,0.050643486397186285,0.053115497558469296,7,pdisp,32,78,1800,7071,478798,454550,0.3,0.7,50
queue,625,false,453366.406,0.04859481713889825,0.05107216279064896,7,pdisp,32,78,1800,11075,477767,454550,0.3,0.7,75
queue,625,false,453366.406,0.05922407459149566,0.06167374292425979,7,pdisp,32,78,1800,13359,483165,454550,0.3,0.7,100
queue,625,false,453366.406,0.05230809004271963,0.054775766774595024,7,pdisp,32,78,1800,3850,479639,454550,0.5,0.7,25
queue,625,false,453366.406,0.07021982944655017,0.07264086614479244,7,pdisp,32,78,1800,7770,488879,454550,0.5,0.7,50
queue,625,false,453366.406,0.0649081879934664,0.06734305557269869,7,pdisp,32,78,1800,10492,486102,454550,0.5,0.7,75
queue,625,false,453366.406,0.0439744414858936,0.04646381804491666,7,pdisp,32,78,1800,13674,475458,454550,0.5,0.7,100
queue,625,false,453366.406,0.07320375244926629,0.0756170193678089,7,pdisp,32,78,1800,3853,490453,454550,0.7,0.7,25
queue,625,false,453366.406,0.07059434525513417,0.07301440675886771,7,pdisp,32,78,1800,7967,489076,454550,0.7,0.7,50
queue,625,false,453366.406,0.0556296564075076,0.05808868417662869,7,pdisp,32,78,1800,11799,481326,454550,0.7,0.7,75
queue,625,false,453366.406,0.06104498638716634,0.0634899132827379,7,pdisp,32,78,1800,13628,484102,454550,0.7,0.7,100
queue,625,false,460970.188,0.070066065510101,0.07236580531301122,8,pdisp,32,78,1800,3677,496931,462113,0.1,0.1,25
queue,625,false,460970.188,0.06162518453237922,0.06394579875360684,8,pdisp,32,78,1800,7815,492461,462113,0.1,0.1,50
queue,625,false,460970.188,0.04811017799282755,0.05046421501681874,8,pdisp,32,78,1800,10106,485469,462113,0.1,0.1,75
queue,625,false,460970.188,0.049367325569674415,0.0517182536498865,8,pdisp,32,78,1800,13524,486111,462113,0.1,0.1,100
queue,625,false,460970.188,0.06412232292035847,0.06643676168295272,8,pdisp,32,78,1800,3830,493775,462113,0.3,0.1,25
queue,625,false,460970.188,0.0703822168577751,0.0726811748139207,8,pdisp,32,78,1800,7247,497100,462113,0.3,0.1,50
queue,625,false,460970.188,0.07725039936102236,0.07953237220447279,8,pdisp,32,78,1800,9845,500800,462113,0.3,0.1,75
queue,625,false,460970.188,0.05808675304874942,0.06041611786119752,8,pdisp,32,78,1800,13313,490611,462113,0.3,0.1,100
queue,625,false,460970.188,0.08028977719397758,0.08256423361296032,8,pdisp,32,78,1800,3683,502455,462113,0.5,0.1,25
queue,625,false,460970.188,0.0918732706577789,0.0941190809332159,8,pdisp,32,78,1800,6395,508864,462113,0.5,0.1,50
queue,625,false,460970.188,0.0646489344260636,0.0669620708709389,8,pdisp,32,78,1800,9935,494053,462113,0.5,0.1,75
queue,625,false,460970.188,0.06962983543320087,0.07193065403927533,8,pdisp,32,78,1800,12171,496698,462113,0.5,0.1,100
queue,625,false,460970.188,0.07077850524419278,0.0730764831735409,8,pdisp,32,78,1800,3340,497312,462113,0.7,0.1,25
queue,625,false,460970.188,0.0646318951348463,0.06694507371813033,8,pdisp,32,78,1800,7033,494044,462113,0.7,0.1,50
queue,625,false,460970.188,0.06534134003749856,0.06765276415348111,8,pdisp,32,78,1800,11003,494419,462113,0.7,0.1,75
queue,625,false,460970.188,0.06583825568749217,0.06814845092402791,8,pdisp,32,78,1800,12286,494682,462113,0.7,0.1,100
queue,625,false,460970.188,0.061750929390673,0.06407123264308348,8,pdisp,32,78,1800,4055,492527,462113,0.1,0.3,25
queue,625,false,460970.188,0.05867386951358376,0.061001782378691256,8,pdisp,32,78,1800,6511,490917,462113,0.1,0.3,50
queue,625,false,460970.188,0.041241433968684064,0.04361245749401955,8,pdisp,32,78,1800,9983,481991,462113,0.1,0.3,75
queue,625,false,460970.188,0.06059318588388356,0.06291635225239872,8,pdisp,32,78,1800,13684,491920,462113,0.1,0.3,100
queue,625,false,460970.188,0.0658193712197173,0.06812961315780958,8,pdisp,32,78,1800,3782,494672,462113,0.3,0.3,25
queue,625,false,460970.188,0.06223263931166038,0.06455175128860745,8,pdisp,32,78,1800,7364,492780,462113,0.3,0.3,50
queue,625,false,460970.188,0.0631622907581867,0.0654791036939276,8,pdisp,32,78,1800,9325,493269,462113,0.3,0.3,75
queue,625,false,460970.188,0.051640138237877505,0.053985445620141306,8,pdisp,32,78,1800,12122,487276,462113,0.3,0.3,100
queue,625,false,460970.188,0.08041239985513073,0.08268655302653412,8,pdisp,32,78,1800,3379,502522,462113,0.5,0.3,25
queue,625,false,460970.188,0.06593455459813677,0.06824451168610135,8,pdisp,32,78,1800,6298,494733,462113,0.5,0.3,50
queue,625,false,460970.188,0.06297992793603867,0.06529719185762395,8,pdisp,32,78,1800,9233,493173,462113,0.5,0.3,75
queue,625,false,460970.188,0.05807331371126204,0.06040271175938226,8,pdisp,32,78,1800,12151,490604,462113,0.5,0.3,100
queue,625,false,460970.188,0.06943873893466722,0.07174003012509157,8,pdisp,32,78,1800,3844,496596,462113,0.7,0.3,25
queue,625,false,460970.188,0.054919861667556295,0.05725705824728453,8,pdisp,32,78,1800,7356,488967,462113,0.7,0.3,50
queue,625,false,460970.188,0.0623449037109482,0.06466373805644435,8,pdisp,32,78,1800,10028,492839,462113,0.7,0.3,75
queue,625,false,460970.188,0.05790624993629171,0.06023606113549577,8,pdisp,32,78,1800,12926,490517,462113,0.7,0.3,100
queue,625,false,460970.188,0.05712198714979729,0.0594537378419902,8,pdisp,32,78,1800,3354,490109,462113,0.1,0.5,25
queue,625,false,460970.188,0.06996687315598597,0.07226685826299409,8,pdisp,32,78,1800,7148,496878,462113,0.1,0.5,50
queue,625,false,460970.188,0.0548754049543506,0.05721271147616082,8,pdisp,32,78,1800,11150,488944,462113,0.1,0.5,75
queue,625,false,460970.188,0.06004287759950532,0.06236740488820902,8,pdisp,32,78,1800,13640,491632,462113,0.1,0.5,100
queue,625,false,460970.188,0.06715074145400078,0.06945769089462991,8,pdisp,32,78,1800,3878,495378,462113,0.3,0.5,25
queue,625,false,460970.188,0.06713944268145959,0.06944642006411339,8,pdisp,32,78,1800,6585,495372,462113,0.3,0.5,50
queue,625,false,460970.188,0.0526044955429996,0.05494741805597692,8,pdisp,32,78,1800,9061,487772,462113,0.3,0.5,75
queue,625,false,460970.188,0.05193393061935428,0.05427851144889384,8,pdisp,32,78,1800,13322,487427,462113,0.3,0.5,100
queue,625,false,460970.188,0.07877351344023859,0.08105171960097916,8,pdisp,32,78,1800,3676,501628,462113,0.5,0.5,25
queue,625,false,460970.188,0.060730662287191664,0.06305348867461255,8,pdisp,32,78,1800,7030,491992,462113,0.5,0.5,50
queue,625,false,460970.188,0.04727612340323764,0.049632223056052596,8,pdisp,32,78,1800,10874,485044,462113,0.5,0.5,75
queue,625,false,460970.188,0.051548655765564035,0.05389418938527874,8,pdisp,32,78,1800,12051,487229,462113,0.5,0.5,100
queue,625,false,460970.188,0.06303312442594398,0.0653502567918556,8,pdisp,32,78,1800,3583,493201,462113,0.7,0.5,25
queue,625,false,460970.188,0.06301792604517907,0.06533509599690178,8,pdisp,32,78,1800,6619,493193,462113,0.7,0.5,50
queue,625,false,460970.188,0.05684872654688989,0.05918115301642759,8,pdisp,32,78,1800,9664,489967,462113,0.7,0.5,75
queue,625,false,460970.188,0.045851916088536504,0.04821153782623054,8,pdisp,32,78,1800,12447,484320,462113,0.7,0.5,100
queue,625,false,460970.188,0.10618169861317962,0.10839212394344398,8,pdisp,32,78,1800,3237,517010,462113,0.1,0.7,25
queue,625,false,460970.188,0.06997248838253023,0.07227245960300349,8,pdisp,32,78,1800,8039,496881,462113,0.1,0.7,50
queue,625,false,460970.188,0.07538751198000765,0.07767409177035996,8,pdisp,32,78,1800,10823,499791,462113,0.1,0.7,75
queue,625,false,460970.188,0.07449124486538342,0.07678004113701585,8,pdisp,32,78,1800,14222,499307,462113,0.1,0.7,100
queue,625,false,460970.188,0.08446789288912487,0.08673201676876377,8,pdisp,32,78,1800,3346,504748,462113,0.3,0.7,25
queue,625,false,460970.188,0.0579485015462583,0.060278208256631945,8,pdisp,32,78,1800,7296,490539,462113,0.3,0.7,50
queue,625,false,460970.188,0.0747173271876483,0.07700556435449278,8,pdisp,32,78,1800,9935,499429,462113,0.3,0.7,75
queue,625,false,460970.188,0.08287984694586345,0.08514789808563247,8,pdisp,32,78,1800,13568,503874,462113,0.3,0.7,100
queue,625,false,460970.188,0.08323827397330931,0.08550543871795833,8,pdisp,32,78,1800,3859,504071,462113,0.5,0.7,25
queue,625,false,460970.188,0.08006641013033187,0.08234141893922951,8,pdisp,32,78,1800,7490,502333,462113,0.5,0.7,50
queue,625,false,460970.188,0.07187401460938865,0.0741692833285465,8,pdisp,32,78,1800,9413,497899,462113,0.5,0.7,75
queue,625,false,460970.188,0.06245904333342125,0.06477759541001296,8,pdisp,32,78,1800,13746,492899,462113,0.5,0.7,100
queue,625,false,460970.188,0.06421139600908829,0.0665256144926714,8,pdisp,32,78,1800,3461,493822,462113,0.7,0.7,25
queue,625,false,460970.188,0.06911631992006832,0.07141840845728646,8,pdisp,32,78,1800,7196,496424,462113,0.7,0.7,50
queue,625,false,460970.188,0.08000780408559807,0.08228295782807515,8,pdisp,32,78,1800,10621,502301,462113,0.7,0.7,75
queue,625,false,460970.188,0.06757801071417763,0.06988390351186928,8,pdisp,32,78,1800,13435,495605,462113,0.7,0.7,100
queue,625,false,487836.913,0.0517827154364967,0.05398194789731497,9,pdisp,32,78,1800,4104,515674,488971,0.1,0.1,25
queue,625,false,487836.913,0.04472290437089612,0.0469385108906094,9,pdisp,32,78,1800,7616,511863,488971,0.1,0.1,50
queue,625,false,487836.913,0.04999018847835928,0.05219357840765804,9,pdisp,32,78,1800,10873,514701,488971,0.1,0.1,75
queue,625,false,487836.913,0.05522161101031589,0.0574128675241667,9,pdisp,32,78,1800,14292,517551,488971,0.1,0.1,100
queue,625,false,487836.913,0.049316011323337273,0.05152096489454364,9,pdisp,32,78,1800,3494,514336,488971,0.3,0.1,25
queue,625,false,487836.913,0.058026322886887104,0.06021107433749701,9,pdisp,32,78,1800,6977,519092,488971,0.3,0.1,50
queue,625,false,487836.913,0.05536580182756023,0.05755672391476537,9,pdisp,32,78,1800,10868,517630,488971,0.3,0.1,75
queue,625,false,487836.913,0.05870995189318323,0.06089311777988677,9,pdisp,32,78,1800,14035,519469,488971,0.3,0.1,100
queue,625,false,487836.913,0.053284465199848204,0.05548021460158144,9,pdisp,32,78,1800,4235,516492,488971,0.5,0.1,25
queue,625,false,487836.913,0.05553913757303588,0.05772965763677628,9,pdisp,32,78,1800,6804,517725,488971,0.5,0.1,50
queue,625,false,487836.913,0.04689775081817668,0.04910831314287051,9,pdisp,32,78,1800,10195,513031,488971,0.5,0.1,75
queue,625,false,487836.913,0.0617065289142015,0.06388274473833684,9,pdisp,32,78,1800,13629,521128,488971,0.5,0.1,100
queue,625,false,487836.913,0.06655887232097007,0.06872383394071056,9,pdisp,32,78,1800,4337,523837,488971,0.7,0.1,25
queue,625,false,487836.913,0.06791295430024515,0.07007477535179318,9,pdisp,32,78,1800,7603,524598,488971,0.7,0.1,50
queue,625,false,487836.913,0.04731371345627417,0.04952331102473429,9,pdisp,32,78,1800,10739,513255,488971,0.7,0.1,75
queue,625,false,487836.913,0.05490752427137553,0.057099509257236954,9,pdisp,32,78,1800,13400,517379,488971,0.7,0.1,100
queue,625,false,487836.913,0.059974854277848696,0.062155086433613754,9,pdisp,32,78,1800,3773,520168,488971,0.1,0.3,25
queue,625,false,487836.913,0.04022274434060962,0.04244878823388548,9,pdisp,32,78,1800,6848,509463,488971,0.1,0.3,50
queue,625,false,487836.913,0.057183568955012073,0.05937027503335724,9,pdisp,32,78,1800,10753,518628,488971,0.1,0.3,75
queue,625,false,487836.913,0.05534755225841351,0.057538516672462424,9,pdisp,32,78,1800,14150,517620,488971,0.1,0.3,100
queue,625,false,487836.913,0.05287737036821818,0.055074063958781255,9,pdisp,32,78,1800,3964,516270,488971,0.3,0.3,25
queue,625,false,487836.913,0.06408077327973968,0.06625148243851087,9,pdisp,32,78,1800,8351,522450,488971,0.3,0.3,50
queue,625,false,487836.913,0.04951559353399009,0.05172008420741616,9,pdisp,32,78,1800,9387,514444,488971,0.3,0.3,75
queue,625,false,487836.913,0.04817790201296034,0.05038549523963396,9,pdisp,32,78,1800,13239,513721,488971,0.3,0.3,100
queue,625,false,487836.913,0.06384066350638311,0.06601192955988329,9,pdisp,32,78,1800,3648,522316,488971,0.5,0.3,25
queue,625,false,487836.913,0.06743475947353665,0.06959768961854103,9,pdisp,32,78,1800,6915,524329,488971,0.5,0.3,50
queue,625,false,487836.913,0.061589481502236774,0.06376596879839866,9,pdisp,32,78,1800,10083,521063,488971,0.5,0.3,75
queue,625,false,487836.913,0.057392581683029936,0.059578802991076506,9,pdisp,32,78,1800,14053,518743,488971,0.5,0.3,100
queue,625,false,487836.913,0.051823167137228135,0.05402230577704694,9,pdisp,32,78,1800,4180,515696,488971,0.7,0.3,25
queue,625,false,487836.913,0.06102364094794229,0.06320144061726475,9,pdisp,32,78,1800,7599,520749,488971,0.7,0.3,50
queue,625,false,487836.913,0.05065972384014414,0.05286156089340354,9,pdisp,32,78,1800,10304,515064,488971,0.7,0.3,75
queue,625,false,487836.913,0.0619783263856783,0.06415391182073324,9,pdisp,32,78,1800,14825,521279,488971,0.7,0.3,100
queue,625,false,487836.913,0.05948485950101655,0.06166622811826188,9,pdisp,32,78,1800,4388,519897,488971,0.1,0.5,25
queue,625,false,487836.913,0.049327101422788726,0.051532029272351856,9,pdisp,32,78,1800,7485,514342,488971,0.1,0.5,50
queue,625,false,487836.913,0.05264065439482622,0.05483789700876311,9,pdisp,32,78,1800,12998,516141,488971,0.1,0.5,75
queue,625,false,487836.913,0.04437938629492318,0.0465957895477438,9,pdisp,32,78,1800,16230,511679,488971,0.1,0.5,100
queue,625,false,487836.913,0.045593660336111494,0.047807247282025254,9,pdisp,32,78,1800,4801,512330,488971,0.3,0.5,25
queue,625,false,487836.913,0.05875706214689266,0.06094011876918931,9,pdisp,32,78,1800,9083,519495,488971,0.3,0.5,50
queue,625,false,487836.913,0.05973986516369958,0.06192064233767532,9,pdisp,32,78,1800,11922,520038,488971,0.3,0.5,75
queue,625,false,487836.913,0.038380528902410484,0.04061084550834141,9,pdisp,32,78,1800,15860,508487,488971,0.3,0.5,100
queue,625,false,487836.913,0.0652169341502815,0.06738500817266792,9,pdisp,32,78,1800,4471,523085,488971,0.5,0.5,25
queue,625,false,487836.913,0.07111960471800444,0.07327398847664078,9,pdisp,32,78,1800,8151,526409,488971,0.5,0.5,50
queue,625,false,487836.913,0.06153184743326213,0.06370846840207205,9,pdisp,32,78,1800,13186,521031,488971,0.5,0.5,75
queue,625,false,487836.913,0.0265708176891929,0.028828524958293352,9,pdisp,32,78,1800,15038,502318,488971,0.5,0.5,100
queue,625,false,487836.913,0.05496780128794848,0.057159646471284006,9,pdisp,32,78,1800,3988,517412,488971,0.7,0.5,25
queue,625,false,487836.913,0.06106691399131675,0.06324461329600421,9,pdisp,32,78,1800,8303,520773,488971,0.7,0.5,50
queue,625,false,487836.913,0.05055833975716929,0.05276041195396585,9,pdisp,32,78,1800,12037,515009,488971,0.7,0.5,75
queue,625,false,487836.913,0.04896099147320595,0.051166768453973985,9,pdisp,32,78,1800,16984,514144,488971,0.7,0.5,100
queue,625,false,487836.913,0.06155886428453534,0.06373542259224713,9,pdisp,32,78,1800,4921,521046,488971,0.1,0.7,25
queue,625,false,487836.913,0.046587399388531854,0.04879868152180695,9,pdisp,32,78,1800,8402,512864,488971,0.1,0.7,50
queue,625,false,487836.913,0.051111080924260976,0.05331187112974933,9,pdisp,32,78,1800,13344,515309,488971,0.1,0.7,75
queue,625,false,487836.913,0.04273867369352508,0.04495888230664719,9,pdisp,32,78,1800,16065,510802,488971,0.1,0.7,100
queue,625,false,487836.913,0.081565225884492,0.08369538276020105,9,pdisp,32,78,1800,4885,532396,488971,0.3,0.7,25
queue,625,false,487836.913,0.04982773462776883,0.05203150134178499,9,pdisp,32,78,1800,8083,514613,488971,0.3,0.7,50
queue,625,false,487836.913,0.06139854153029905,0.0635754716800043,9,pdisp,32,78,1800,11753,520957,488971,0.3,0.7,75
queue,625,false,487836.913,0.03990614476874896,0.04213292296213393,9,pdisp,32,78,1800,14849,509295,488971,0.3,0.7,100
queue,625,false,487836.913,0.061598486186064005,0.06377495259735773,9,pdisp,32,78,1800,3619,521068,488971,0.5,0.7,25
queue,625,false,487836.913,0.05016181229773463,0.05236480417409682,9,pdisp,32,78,1800,8525,514794,488971,0.5,0.7,50
queue,625,false,487836.913,0.055473459934439404,0.057664132326551265,9,pdisp,32,78,1800,13440,517689,488971,0.5,0.7,75
queue,625,false,487836.913,0.04130852482158262,0.04353205042741746,9,pdisp,32,78,1800,17161,510040,488971,0.5,0.7,100
queue,625,false,487836.913,0.060249461869618694,0.06242905711869619,9,pdisp,32,78,1800,4253,520320,488971,0.7,0.7,25
queue,625,false,487836.913,0.054430516825946886,0.05662360815133103,9,pdisp,32,78,1800,8987,517118,488971,0.7,0.7,50
queue,625,false,487836.913,0.036417309257445546,0.038652179225186274,9,pdisp,32,78,1800,12534,507451,488971,0.7,0.7,75
queue,625,false,487836.913,0.04624150051299256,0.04845358490124405,9,pdisp,32,78,1800,17658,512678,488971,0.7,0.7,100
